source_airport,destination_airport,distance_km,operating_airlines,min_stops,equipment_types
AGF,ORY,523.98,A5,0,AT5
AGH,ARN,477.92,SK,0,717;736;73H;73W;AT7;S20
AGH,BMA,454.33,DC;TF,0,AT7
AGN,TKE,48.61,J5,0,DHP
AGP,AAL,2506.84,DY,0,73H
AGP,AAR,2457.74,FR,0,738
AGP,AMS,1883.66,HV;IB;VY,0,320;73H;73W
AGP,ARN,3015.83,DY;SK,0,73H
AGP,BCN,765.97,FR;IB;VY,0,320;738
AGP,BFS,2003.87,LS;U2,0,319;733
AGP,BGO,2715.51,DY,0,73H
AGP,BGY,1549.76,FR,0,738
AGP,BHD,1997.95,EI,0,320
AGP,BHX,1767.69,FR;ZB,0,321;738
AGP,BIO,749.08,IB;VY,0,320
AGP,BLK,1904.46,LS,0,733
AGP,BLL,2356.13,FR,0,738
AGP,BLQ,1589.54,FR,0,738
AGP,BOD,960.71,V7,0,717
AGP,BOH,1582.6,FR,0,738
AGP,BRE,2092.53,FR,0,738
AGP,BRS,1641.48,FR;U2,0,319;320;738
AGP,BRU,1735.48,FR;HQ;IB;SN;VY,0,319;320;738
AGP,BSL,1563.64,U2,0,319;320
AGP,BTS,2180.63,FR,0,738
AGP,BUD,2283.61,W6,0,320
AGP,BVA,1517.66,FR,0,738
AGP,BVE,1056.84,LG,0,73W
AGP,CDG,1485.82,AF;U2;UX,0,319;320;738
AGP,CGN,1829.08,AB;DY;FR,0,738;73H
AGP,CIA,1575.21,FR,0,738
AGP,CMN,463.05,AT;IB,0,AT7
AGP,CPH,2471.54,DY;IB;SK;VY,0,320;321;73H
AGP,CRL,1691.08,FR,0,738
AGP,CWL,1639.54,IB;TO;VY,0,320;73H
AGP,DME,3793.54,IB;VY,0,320
AGP,DTM,1907.32,FR,0,738
AGP,DUB,1867.16,EI;FR,0,320;330;738
AGP,DUS,1853.46,AB;LH,0,320;321;332
AGP,EDI,2144.97,FR;LS,0,733;738
AGP,EIN,1818.7,FR;HV,0,738;73H;73W
AGP,EMA,1813.4,FR;LS;ZB,0,321;733;738;73H
AGP,EXT,1565.73,BE,0,E95
AGP,FCO,1546.85,AZ;IB;VY,0,319;320
AGP,FKB,1688.63,FR,0,738
AGP,FMM,1740.73,FR,0,738
AGP,FMO,1966.73,FR,0,738
AGP,FRA,1817.17,LH,0,320;321
AGP,GLA,2134.61,LS;TO;U2,0,319;320;738;73H;75W
AGP,GOT,2639.62,DY;SK,0,73H
AGP,GSE,2636.02,FR,0,738
AGP,GVA,1380.3,LX;U2,0,319;320;AR1
AGP,HAJ,2075.87,IB;VY,0,320
AGP,HAM,2191.71,AB;DY;IB;VY,0,320;321;738;73H
AGP,HAU,2615.92,FR,0,738
AGP,HEL,3352.64,AY;DY,0,320;321;32B;73H
AGP,HHN,1751.54,FR,0,738
AGP,IBZ,570.91,FR;UX,0,738
AGP,IST,2901.28,TK,0,738
AGP,KRK,2445.63,FR,0,738
AGP,LBA,1924.02,FR;LS,0,733;738;73H;752;75W
AGP,LCY,1687.86,BA;IB,0,E90
AGP,LGW,1645.21,BA;DY;IB;TO;U2;ZB,0,319;320;321;734;73H;752
AGP,LHR,1675.86,AA;BA,0,320
AGP,LIL,1658.54,HQ,0,320
AGP,LIS,470.18,S4;TP,0,BEH
AGP,LPA,1409.55,IB;VY,0,320
AGP,LPL,1856.77,FR;U2,0,319;738
AGP,LTN,1721.12,TO;U2;ZB,0,319;320;321;73H
AGP,LUX,1677.58,LG,0,73H;73W;ER4
AGP,LYS,1284.6,IB;VY,0,320
AGP,MAD,429.98,IB;UX,0,32S;738;ATR
AGP,MAN,1862.59,FR;LS;TO;U2;ZB,0,319;320;321;733;738;73H;752;75W
AGP,MLN,208.17,IB;W2,0,AT4;AT7
AGP,MMX,2493.31,FR,0,738
AGP,MRS,1116.7,FR,0,738
AGP,MUC,1854.94,AB;DY;IB;LH;VY,0,320;321;738;73H
AGP,MXP,1485.77,U2,0,319;320
AGP,NCL,2052.95,LS;TO;U2,0,319;320;733;73C;73H
AGP,NOC,1945.13,FR,0,738
AGP,NRN,1859.99,FR,0,738
AGP,NTE,1189.16,IB;VY,0,320
AGP,NUE,1898.58,FR,0,738
AGP,NYO,2906.14,FR,0,738
AGP,ORK,1715.46,EI;FR,0,320;738
AGP,ORY,1451.38,IB;TO;VY,0,320;73H
AGP,OSL,2832.12,DY;SK,0,738;73H
AGP,OVD,776.99,IB;VY,0,320
AGP,PIK,2094.31,FR,0,738
AGP,PMI,709.13,AB;FR;IB;UX;VY,0,320;321;738
AGP,PRG,2116.15,OK,0,738
AGP,RTM,1838.73,HV,0,73H;73W
AGP,RYG,2753.32,DY;FR,0,738;73H
AGP,SCQ,768.23,FR;IB;VY,0,320;738
AGP,SDR,753.02,FR,0,738
AGP,SEN,1706.42,U2,0,319
AGP,SNN,1815.27,EI;FR,0,320;738
AGP,SOF,2467.77,FB,0,319;320
AGP,SOU,1606.86,BE,0,E95
AGP,STN,1731.82,FR;U2,0,319;738
AGP,STR,1738.88,4U;AB,0,319;320;738
AGP,SVG,2575.64,DY,0,73H
AGP,SVO,3781.21,SU;UX,0,320;32S
AGP,SXF,2243.26,U2,0,319;320
AGP,TFN,1433.56,IB;UX;VY,0,320;738
AGP,TLS,919.35,IB;VY,0,320
AGP,TMP,3374.49,FR,0,738
AGP,TRD,3155.72,DY,0,73H
AGP,TRF,2719.87,DY;FR,0,738;73H
AGP,TSF,1711.55,FR,0,738
AGP,TXL,2245.88,4U;AB,0,319;321
AGP,VIE,2135.47,AB;HG,0,320;321
AGP,VKO,3760.01,UN,0,738
AGP,VLC,470.63,IB,0,AT7
AGP,VST,2963.06,FR,0,738
AGP,WAW,2631.96,DY,0,73H
AGP,WRO,2331.38,FR,0,738
AGP,YUL,5705.16,TS,0,310
AGP,ZRH,1607.92,LX,0,320;321
AGR,BOM,1036.91,AI,0,CR7
AGR,HJR,325.42,AI,0,320
AGS,ATL,230.34,AF;DL;KL,0,717;CRJ;M88
AGS,CLT,225.5,AA;US,0,CRJ;DH3;DH8
AGS,DCA,753.03,AA;US,0,CRJ
AGT,ASU,270.09,JJ;PZ,0,320
AGT,GRU,876.28,JJ;PZ,0,320
AGU,CUN,1599.96,Y4,0,320
AGU,DFW,1348.75,AA;US,0,ER4
AGU,IAH,1154.69,UA,0,ERJ
AGU,LAX,2081.81,Y4,0,320
AGU,MEX,421.7,4O;AM,0,E70;E75;EMJ;ERJ;SU9
AGU,MTY,505.68,AM,0,ERJ
AGU,TIJ,1881.68,Y4,0,320
AGX,COK,468.04,AI,0,ATR
AHB,ADE,653.09,FO,0,CR7
AHB,CAI,1743.5,MS;SV;UJ,0,320;E70
AHB,DMM,1172.8,SV,0,320
AHB,DXB,1525.27,FZ,0,73H
AHB,JED,529.16,SV;XY,0,320;321
AHB,MED,765.51,SV,0,E70
AHB,RUH,855.71,SV;XY,0,320
AHB,SAH,349.47,FO,0,CR7
AHB,SHJ,1542.79,G9,0,320
AHB,TIF,422.88,SV,0,320
AHB,TUU,1283.02,SV,0,320
AHE,PPT,498.98,VT,0,ATR
AHE,XMH,20.16,VT,0,ATR
AHN,BNA,389.4,K5,0,CNC
AHO,AOI,533.73,FR,0,738
AHO,BGY,572.2,FR,0,738
AHO,BLL,1681.13,FR,0,738
AHO,BLQ,498.53,FR,0,738
AHO,BTS,1096.2,FR,0,738
AHO,BVA,1093.6,FR,0,738
AHO,CIA,382.65,FR,0,738
AHO,CRL,1132.43,FR,0,738
AHO,CUF,438.73,FR,0,738
AHO,DTM,1211.61,FR,0,738
AHO,DUB,1792.85,FR,0,738
AHO,EIN,1223.52,FR,0,738
AHO,FCO,354.82,JN,0,320
AHO,FMM,832.52,FR,0,738
AHO,GRO,483.16,FR,0,738
AHO,GSE,1923.16,FR,0,738
AHO,HHN,1039.04,FR,0,738
AHO,LIN,541.13,AZ,0,319
AHO,LTN,1414.05,FR,0,738
AHO,MAD,1000.87,FR,0,738
AHO,MXP,556.94,U2,0,319
AHO,NRN,1230.89,FR,0,738
AHO,NYO,2107.87,FR,0,738
AHO,OTP,1517.31,W6,0,320
AHO,PMF,494.08,FR,0,738
AHO,PSA,380.98,FR,0,738
AHO,STN,1394.14,FR,0,738
AHO,TRF,2067.76,FR,0,738
AHO,TRN,510.69,AZ,0,319
AHO,TRS,713.77,FR,0,738
AHO,TSF,641.24,FR,0,738
AHU,CMN,399.02,AT,0,AT7
AIA,CDR,90.43,F9;UA;ZK,0,BE1
AIN,ATK,96.61,7H,0,CNC
AIN,BRW,137.45,7H,0,BE1;CNC
AIT,AIU,213.89,GZ,0,EMB
AIT,RAR,263.77,GZ;NZ,0,SF3
AIU,RAR,222.92,GZ,0,EMB
AJA,ARN,2068.33,DY,0,73H
AJA,AVN,386.68,CE,0,ATR
AJA,BES,1262.1,V7,0,717
AJA,BOD,833.7,V7,0,717
AJA,BSL,638.03,U2,0,319
AJA,BVE,684.16,A5,0,AT5
AJA,CDG,926.17,U2,0,319
AJA,CFR,1079.62,V7,0,717
AJA,DCM,561.89,A5,0,AT5
AJA,GVA,525.72,U2,0,319
AJA,LGG,1002.46,AF;XK,0,320
AJA,LGW,1233.02,U2,0,320
AJA,LIL,1055.7,HQ;V7,0,320;717
AJA,LUX,879.42,LG,0,73W
AJA,LYS,517.43,AF;AZ;U2;XK,0,319;320
AJA,MPL,435.73,V7,0,717
AJA,MRS,337.76,AF;AZ;XK,0,320;AT7
AJA,NCE,232.33,AF;AZ;XK,0,AT7
AJA,NTE,1008.26,AF;V7;XK,0,320;717
AJA,OLB,128.61,HV,0,73H
AJA,ORY,906.94,AF;XK,0,319;320;321
AJA,OSL,2029.27,DY,0,73H
AJA,PIS,851.73,A5,0,AT5
AJA,SXB,741.23,V7,0,717
AJA,TLS,635.83,AF;V7;XK,0,320;717
AJF,JED,906.22,SV,0,E70
AJF,RUH,843.91,SV,0,320;E70
AJI,ESB,856.95,TK,0,73W
AJI,IST,1219.49,TK,0,738
AJL,CCU,446.24,9W;AI;S2,0,319;AT7
AJL,GAU,272.61,9W;S2,0,AT7
AJL,IMF,164.92,AI,0,319
AJR,LYC,118.86,2N;SK,0,ATP
AJU,BSB,1292.71,O6,0,318
AJU,GIG,1469.55,G3,0,738;73G
AJU,GRU,1705.63,G3;JJ,0,320;738;73G
AJU,MCZ,215.42,AD,0,AT7;E95
AJU,REC,395.42,AD;JJ,0,320;AT7
AJU,SDU,1475.38,JJ,0,319
AJU,SSA,253.68,AD;G3;JJ;O6,0,318;319;738;AT7
AJU,VCP,1710.88,AD,0,E90;E95
AKB,DUT,544.68,GV,0,BEC
AKF,BEN,929.54,8U;LN,0,320;CR9
AKF,TIP,1368.35,LN,0,CR9
AKI,KKI,10.6,7H,0,CNA
AKI,TLT,25.78,4Y;7H,0,CNA
AKJ,HND,931.05,HD;JL;NH,0,735;737;73H;763
AKJ,NGO,1093.0,NH,0,737
AKJ,TPE,2823.21,BR;GE;NH,0,330;332
AKK,ADQ,135.67,8D,0,CNA
AKL,ADL,3251.34,JQ;NZ;VA,0,320
AKL,APW,2891.0,NZ;VA,0,320;73H;763
AKL,BHE,507.74,NZ,0,BEH;DH3
AKL,BKK,9555.38,TG;TK,0,777
AKL,BNE,2295.47,AA;CI;EK;NZ;QF;TN;VA,0,320;333;388;737;73H;763;772;773
AKL,CAN,9300.09,CZ,0,787
AKL,CHC,745.69,JQ;NZ,0,320;733
AKL,CNS,3619.48,NZ;VA,0,320
AKL,DUD,1062.67,JQ;NZ,0,320
AKL,GIS,334.86,NZ,0,BEH;DH3
AKL,HKG,9170.14,CX;NZ,0,343;772
AKL,HLZ,106.71,NZ,0,BEH
AKL,ICN,9656.27,KE,0,772
AKL,KAT,254.56,NZ,0,BEH
AKL,KKE,209.54,NZ,0,BEH;DH3
AKL,KUL,8703.35,MH,0,772
AKL,LAX,10486.56,NZ;UA,0,772;773
AKL,MEL,2637.36,EK;JQ;MU;NZ;QF;TN;VA,0,320;388;73H;773
AKL,NAN,2156.47,FJ;NZ;QF,0,320;332;73H;73W;763;772;773
AKL,NOU,1860.29,NZ;SB,0,320
AKL,NPE,328.03,NZ,0,AT7;DH3
AKL,NPL,228.84,NZ,0,AT7;DH3
AKL,NRT,8836.32,NH;NZ;OZ,0,763;772
AKL,NSN,495.88,NZ,0,AT7;DH3
AKL,OOL,2216.67,JQ;NZ;VA,0,320;73H
AKL,PER,5336.51,NZ;VA,0,772
AKL,PMR,375.23,NZ,0,AT7;DH3
AKL,PPQ,433.62,NZ,0,DH3
AKL,PPT,4093.37,AA;NZ;QF;TN,0,340;343;763
AKL,PVG,9368.52,CA;NZ,0,763;772
AKL,RAR,3013.35,NZ;VA,0,320;73H;763;772
AKL,ROT,181.82,NZ,0,BEH;DH3
AKL,SCL,9652.96,LA;QF,0,343
AKL,SFO,10508.96,NZ;UA,0,744;772
AKL,SIN,8408.33,ET;JQ;SQ,0,332;772;77W
AKL,SYD,2159.58,AA;CI;EK;JQ;LA;MU;NZ;QF;TN;VA,0,320;333;340;343;388;737;73H;763;772
AKL,TBU,2003.98,NZ;VA,0,320;73H;763
AKL,TRG,144.41,NZ,0,AT7;BEH;DH3
AKL,TUO,223.45,NZ,0,BEH
AKL,VLI,2238.58,NF;NZ,0,320;738
AKL,WAG,329.11,NZ,0,BEH
AKL,WHK,213.0,NZ,0,BEH
AKL,WLG,480.26,JQ;NZ,0,320;733
AKL,WRE,143.06,NZ,0,BEH;DH3
AKL,ZQN,1024.85,JQ;NZ,0,320
AKN,ANC,462.85,AS;KS,0,SF3
AKN,DLG,114.29,GV,0,BEC
AKN,KCG,286.8,GV,0,BEC
AKN,KLL,51.6,GV,0,BEC
AKN,PIP,133.41,GV,0,BEC
AKN,WSN,20.95,GV,0,BEC
AKP,BTT,135.93,8V,0,CNC
AKP,FAI,407.16,4W;8V,0,PA2;PAG
AKU,CTU,2427.45,CA;ZH,0,320
AKU,URC,657.14,CZ;GS;HU;KL,0,320;737;738;73G;E90
AKV,YIK,178.16,3H,0,DH8
AKV,YPX,97.61,3H,0,DH8
AKX,ALA,1686.02,DV;KC,0,320;321;735;757;767
AKX,DME,1412.06,7R;DV,0,735;CR2
AKX,SCO,847.16,DV,0,735;CRJ
AKX,TSE,1007.85,DV;KC,0,320;CRJ;E90
AKY,RGN,496.76,6T;W9,0,AT7;ATR
AKY,SNW,238.76,6T,0,ATR
ALA,AKX,1686.02,DV;KC,0,320;321;735;757;767
ALA,AMS,5256.02,KL,0,330
ALA,AUH,2930.39,EY;KC,0,320;321
ALA,BKK,4000.34,KC,0,757;767
ALA,CIT,625.83,DV;KC,0,319;320;735;757;E90
ALA,DEL,1644.09,KC,0,320;E90
ALA,DMB,468.95,DV,0,CRJ
ALA,DME,3080.91,UN,0,735
ALA,DYU,872.21,7J;KC;SZ,0,320;737;757;MA6
ALA,DZN,870.98,DV,0,CRJ
ALA,FRA,5089.37,LH,0,333
ALA,FRU,210.21,KC;YK,0,146;319;757;E90
ALA,GUW,2009.34,KC;Z9,0,100;320;321;757
ALA,GYD,2246.65,KC,0,E90
ALA,HKG,4113.18,KC,0,757
ALA,ICN,4172.4,KC;OZ,0,333;763;767
ALA,IKA,2381.36,W5,0,313
ALA,IST,3921.44,KC;TK,0,320;738
ALA,KBP,3534.46,KC;PS,0,320;73J
ALA,KGF,757.45,DV;KC,0,319;CRJ;E90
ALA,KOV,1236.81,DV,0,CRJ
ALA,KSN,1477.51,DV,0,CRJ
ALA,KUF,2262.05,KC,0,E90
ALA,KUL,5130.46,KC,0,757
ALA,KZN,2399.06,KC,0,E90
ALA,KZO,926.74,KC,0,319;320;E90
ALA,LED,3609.03,KC;SU,0,319;320
ALA,LHR,5623.88,BA;KC,0,757;767
ALA,OVB,1358.11,S7,0,320
ALA,PEK,3271.48,HU;KC,0,320;738
ALA,PLX,815.09,DV,0,CRJ
ALA,PPK,1391.11,DV,0,AN4
ALA,PRG,4700.14,OK,0,319
ALA,PWQ,983.29,KC,0,E90
ALA,SAW,3891.97,PC,0,738
ALA,SCO,2081.44,DV;KC,0,320;321;735;757
ALA,SGN,4606.48,KC,0,757
ALA,SHJ,2798.04,G9,0,320
ALA,SVO,3121.66,KC,0,320;321
ALA,TAS,678.94,HY;KC,0,319;320;757;E90
ALA,TBS,2620.42,KC,0,E90
ALA,TSE,950.54,DV;KC;LH;UA;Z9,0,100;319;320;321;333;735;757;767;CRJ;E90
ALA,UKK,851.2,DV;KC,0,319;320;757;CRJ;E90
ALA,URC,841.45,CZ;KC,0,320;321;73G;E90
ALA,VKO,3124.22,UN,0,73H
ALB,ATL,1372.14,AF;AM;AZ;DL;KL,0,CR9;M88
ALB,BOS,232.99,9K,0,CNA
ALB,BWI,464.45,FL;WN,0,73W
ALB,CLE,680.34,UA,0,DH3
ALB,CLT,1039.75,AA;US,0,319
ALB,DCA,511.65,AA;US,0,CRJ;E70;E75
ALB,DTW,785.15,DL,0,CR9;CRJ
ALB,EWR,230.61,FL;UA,0,73W;DH2;DH4;ERJ
ALB,FLL,1942.11,FL;WN,0,73W
ALB,IAD,522.73,UA,0,CR7;CRJ;DH2;DH4;ERJ
ALB,LAS,3591.52,WN,0,73W
ALB,MCO,1729.04,WN,0,73W
ALB,MDW,1151.6,FL;WN,0,73H;73W
ALB,MSP,1572.26,DL,0,CR9
ALB,MSS,257.24,9K,0,CNA
ALB,OGS,253.18,9K,0,CNA
ALB,ORD,1160.51,UA,0,319;738;739;73G
ALB,PHL,341.67,AA;US,0,CRJ;DH3;DH8;E70;E75
ALB,TPA,1821.01,FL;WN,0,73W
ALC,AAL,2226.11,DY,0,73H
ALC,AES,2737.62,DY,0,73H
ALC,ALG,377.0,AH,0,736
ALC,AMS,1613.15,HV;IB;VY,0,320;73H;73W
ALC,ARN,2711.29,DY;SK,0,73H
ALC,BCN,403.85,IB;VY,0,320
ALC,BFS,1870.19,LS;U2,0,319;733
ALC,BGO,2480.89,DY;SK,0,738;73H
ALC,BGY,1179.36,FR,0,738
ALC,BHX,1578.5,BE;FR;TO;ZB,0,320;321;738;73H;E75
ALC,BIO,592.1,IB;VY,0,320;CR2;CR9
ALC,BLK,1732.61,LS,0,733;73C
ALC,BLL,2071.46,DY;FR,0,738;73H
ALC,BLQ,1206.17,FR,0,738
ALC,BOH,1393.36,FR,0,738
ALC,BRE,1791.7,FR,0,738
ALC,BRS,1466.47,FR;TO;U2,0,319;320;738;75W
ALC,BRU,1458.01,FR;IB;SN;VY,0,319;320;738
ALC,BSL,1225.1,U2,0,319;320
ALC,BVA,1260.39,FR,0,738
ALC,CGN,1524.41,DY,0,73H
ALC,CPH,2164.54,DY;IB;VY,0,320;73H
ALC,CRL,1410.57,FR,0,738
ALC,CWL,1474.42,IB;TO;VY,0,320;73H
ALC,DME,3424.93,IB;S7;UN;VY,0,320;734
ALC,DUB,1739.15,EI;FR,0,320;738
ALC,DUS,1555.69,AB,0,321;332
ALC,EDI,1975.67,FR;LS;U2,0,319;733;738
ALC,EIN,1535.76,FR;HV,0,738;73H;73W
ALC,EMA,1618.85,FR;LS;TO;ZB,0,321;733;738;73H
ALC,EVE,3519.31,DY,0,73H
ALC,EXT,1402.73,BE,0,E95
ALC,FCO,1156.12,IB;VY,0,320
ALC,FKB,1357.19,FR,0,738
ALC,FMM,1387.39,FR,0,738
ALC,FRA,1493.33,AB,0,320
ALC,GLA,1977.0,LS;TO;U2,0,319;320;733;738;73H;75W
ALC,GOT,2348.24,DY,0,73H
ALC,GSE,2347.59,FR,0,738
ALC,GVA,1040.1,U2,0,319;320
ALC,HAM,1886.67,AB;DY,0,320;73H
ALC,HAU,2377.75,FR,0,738
ALC,HEL,3029.94,DY,0,73H
ALC,HHN,1437.83,FR,0,738
ALC,IBZ,180.27,IB;VY,0,320;AT7;CR2;CR9
ALC,KEF,3208.07,W2;WW,0,320
ALC,KIR,1694.42,FR,0,738
ALC,KRK,2074.3,FR,0,738
ALC,KRS,2301.45,SK,0,73H
ALC,KSD,2551.33,DY,0,73H
ALC,KTW,2055.84,FR,0,738
ALC,KUN,2616.1,FR,0,738
ALC,LBA,1734.86,FR;LS,0,733;738;73H;752;75W
ALC,LGW,1430.91,BA;DY;IB;TO;U2;ZB,0,319;320;321;734;73H;752;75W
ALC,LPA,1793.64,IB,0,CR9
ALC,LPL,1682.81,FR;U2,0,319;320;738
ALC,LTN,1511.49,U2;ZB,0,319;320;321
ALC,MAD,354.89,IB,0,32S
ALC,MAN,1681.02,FR;LS;TO;U2;ZB,0,319;320;321;733;738;73H;75W;76W
ALC,MOL,2771.1,DY,0,73H
ALC,MST,1489.67,FR,0,738
ALC,MUC,1496.75,AB;DY,0,320;738;73H
ALC,NCL,1865.05,LS;TO;U2,0,319;320;733;73C;73H;752;75W
ALC,NOC,1847.82,FR,0,738
ALC,NRN,1570.57,FR,0,738
ALC,NUE,1553.41,FR,0,738
ALC,NYO,2600.11,FR,0,738
ALC,ORK,1629.04,EI,0,320
ALC,ORN,295.64,AH;IB;VY,0,320;736;ATR
ALC,ORY,1184.68,IB;VY,0,320
ALC,OSL,2561.87,DY;SK,0,738;73G;73H
ALC,OUL,3407.6,DY,0,73H
ALC,PIK,1939.06,FR,0,738
ALC,PMI,318.23,AB;IB;VY,0,320;321
ALC,RTM,1569.31,HV,0,73H;73W
ALC,RYG,2480.41,DY;FR,0,738;73H
ALC,SCQ,838.06,FR,0,738
ALC,SEN,1480.93,U2,0,319
ALC,SNN,1728.18,FR,0,738
ALC,SOU,1410.02,BE,0,E95
ALC,STN,1513.82,FR,0,738
ALC,STR,1398.14,AB,0,320;738
ALC,SVG,2332.55,DY;SK,0,73H
ALC,TFS,1870.86,UX,0,738
ALC,TKU,2939.79,DY,0,73H
ALC,TMP,3062.19,FR,0,738
ALC,TOS,3677.92,DY,0,73H
ALC,TRD,2902.76,DY;SK,0,738;73H
ALC,TRF,2448.87,DY;FR,0,738;73H
ALC,TXL,1913.24,AB,0,320;73G
ALC,UME,3155.49,DY,0,73H
ALC,VST,2663.24,FR,0,738
ALC,VXO,2356.82,FR,0,738
ALC,WMI,2270.37,FR,0,738
ALC,WRO,1973.59,FR,0,738
ALC,ZRH,1260.38,AB,0,320;321
ALF,HFT,79.02,WF,0,DH2
ALF,KKN,251.14,WF,0,DH1
ALF,LKL,61.72,WF,0,DH1;DH3
ALF,OSL,1233.54,DY;SK,0,733;736;73G;73W
ALF,SOJ,94.63,WF,0,DH1;DH2
ALF,TOS,173.76,DY;SK;WF,0,733;73G;73W;DH1;DH2;DH3
ALF,VDS,246.01,WF,0,DH1;DH2
ALG,AAE,409.47,AH,0,736;738;ATR
ALG,ABJ,3569.78,AH,0,738
ALG,ALC,377.0,AH,0,736
ALG,AMM,3049.16,AH;RJ,0,320;736
ALG,AZR,1034.89,AH,0,738;ATR
ALG,BCN,521.5,AH;IB;VY,0,320;736;738
ALG,BEY,2933.85,AH,0,736
ALG,BJA,165.35,AH,0,738;ATR
ALG,BKO,2908.26,AH,0,738
ALG,BLJ,296.45,AH,0,738;ATR
ALG,BOD,963.18,AH,0,736
ALG,BRU,1583.34,AH,0,736
ALG,BSK,310.41,AH,0,738;ATR
ALG,CAI,2705.73,AH;MS,0,320;736
ALG,CDG,1371.18,AF;AH;KL;SU;ZI,0,319;330;736;738
ALG,CGN,1606.8,4U,0,319
ALG,CMN,1050.21,AH;AT,0,738;763;767
ALG,CZL,307.88,AH,0,736;738;767;ATR
ALG,DJG,1501.59,AH,0,738
ALG,DKR,3187.75,AH,0,738
ALG,DOH,4732.3,QR,0,77W
ALG,DXB,5068.25,AH;EK,0,330;77W
ALG,EBH,382.35,AH,0,ATR
ALG,ELU,479.47,AH,0,ATR
ALG,ETZ,1388.64,AH,0,736
ALG,FCO,961.7,AH;AZ,0,319;32S;736
ALG,FRA,1544.44,AH;LH,0,319;736
ALG,GHA,481.83,AH,0,ATR
ALG,GVA,1088.41,AH,0,736
ALG,HME,619.37,AH,0,736
ALG,HRM,418.25,AH,0,ATR
ALG,INZ,1051.76,AH,0,ATR
ALG,IST,2256.52,AH;TK,0,321;736;738
ALG,LGW,1630.07,BA,0,319;734
ALG,LHR,1668.91,AH,0,736
ALG,LIL,1542.57,AH;ZI,0,320;736
ALG,LIS,1109.79,AH;TP,0,100;736;ER4
ALG,LYS,1016.57,AH;ZI,0,319;320;736;738
ALG,MAD,723.43,AH;IB,0,319;736
ALG,MED,3716.03,SV,0,AB6
ALG,MLA,1013.24,KM,0,319
ALG,MRS,769.48,AF;AH;ZI,0,319;320;736
ALG,MUW,321.67,AH,0,ATR
ALG,MXP,1095.26,AH,0,736
ALG,MZW,471.09,AH,0,ATR
ALG,NCE,845.74,AH,0,736;738
ALG,NIM,2582.82,AH,0,738
ALG,OGX,567.85,AH,0,ATR
ALG,ORN,364.28,AH,0,738;ATR
ALG,ORY,1339.65,AH;ZI,0,319;320;330;736
ALG,OUA,2747.15,AH,0,736
ALG,PEK,9104.07,AH,0,330
ALG,PMI,320.81,AH,0,738
ALG,QSF,197.1,AH,0,738;ATR
ALG,SVO,3332.11,AH,0,736
ALG,TEE,462.57,AH,0,ATR
ALG,TGR,480.57,AH,0,ATR
ALG,TID,217.63,AH,0,ATR
ALG,TIP,1012.84,AH;LN,0,738;CR9
ALG,TLM,459.77,AH,0,738;ATR
ALG,TLS,787.3,AH;ZI,0,319;320;736
ALG,TUN,624.66,AH;TU,0,320;32A;736;738
ALG,VIE,1672.8,AH,0,736
ALG,YUL,6275.4,AH,0,330
ALH,BQB,261.43,VA,0,F50
ALH,PER,375.09,NZ;VA,0,F50
ALO,ORD,375.42,AA;US,0,ERD
ALS,DEN,289.08,F9;UA;ZK,0,BE1;BEH
ALS,FMN,223.34,F9;UA;ZK,0,BE1
ALW,SEA,341.19,AS,0,DH4
AMA,DAL,519.19,FL;WN,0,733;735;73C;73W
AMA,DEN,578.61,FL;UA;WN,0,735;73W;ERJ
AMA,DFW,501.52,AA;US,0,CRJ;ER4;ERD
AMA,IAH,832.85,UA,0,ERJ
AMA,LAS,1217.72,WN,0,733;735
AMA,MDW,1414.21,FL,0,73W
AMD,AUH,1835.17,9W;EY,0,320
AMD,BLR,1221.89,6E,0,320
AMD,BOM,444.16,6E;9W;AI;G8;S2;SG,0,320;321;737;738;73H;77W
AMD,CCU,1619.94,6E;G8,0,320
AMD,DEL,756.52,6E;9W;AI;G8;S2;SG,0,319;320;321;737;738;73W
AMD,DOH,2144.71,QR,0,321
AMD,DWC,1785.38,FZ,0,73H
AMD,DXB,1767.43,EK;SG,0,332;737
AMD,GOI,864.96,6E,0,320
AMD,HYD,887.7,6E;AI;SG,0,320;737
AMD,JAI,525.5,6E,0,320
AMD,KUL,3861.23,OD,0,739
AMD,KWI,2549.55,AI,0,320
AMD,MAA,1374.95,6E;SG,0,320;737
AMD,MCT,1465.67,SG,0,737
AMD,PNQ,517.35,6E;SG,0,320;737
AMD,SHJ,1752.77,G9,0,320
AMD,SIN,4156.69,SQ,0,333
AMH,ADD,352.87,ET,0,DH8
AMM,ADE,2294.72,IY;RJ,0,310;320;E75;E95
AMM,ALG,3049.16,AH;RJ,0,319;320;736
AMM,AMS,3402.0,RJ,0,319;321
AMM,AQJ,252.58,RJ,0,319;320;E75;E95
AMM,ATH,1297.1,RJ,0,E75;E95
AMM,AUH,1998.18,EY;RJ;UL,0,319;320
AMM,BAH,1545.75,GF;RJ,0,320;321
AMM,BCN,3188.63,IB;RJ,0,320
AMM,BEN,1483.45,8U;LN;RJ,0,319;320;E75;E95
AMM,BEY,238.04,IY;ME;RJ,0,319;320;321;330;E75;E95
AMM,BGW,791.45,RJ,0,320;E75;E95
AMM,BKK,6840.66,MH;RJ,0,330
AMM,BOM,3937.92,RJ,0,319
